RBD;COD_DEPE;AGNO_EGRESO;MRUN;NEM;PERCENTIL;PUESTO_10;PUESTO_30
24700;3;2014;21950876;5.43;30;NO;SI
40186;3;2014;21953466;5.43;30;NO;SI
4897;2;2014;21984274;5.43;30;NO;SI
5620;2;2014;22012719;5.43;40;NO;NO
25418;3;2014;22046594;5.43;40;NO;NO
665;2;2014;22067321;5.43;40;NO;NO
16892;3;2014;22070463;5.43;50;NO;NO
22187;3;2014;22097968;5.43;40;NO;NO
40406;3;2014;22103369;5.43;30;NO;SI
12682;3;2014;22118565;5.43;20;NO;SI
9747;2;2014;22124581;5.43;30;NO;SI
19993;2;2014;22134475;5.43;30;NO;SI
40160;3;2014;22179412;5.43;40;NO;NO
22543;2;2014;22181824;5.43;20;NO;SI
17701;3;2014;22195325;5.43;20;NO;SI
532;1;2014;22263003;5.43;40;NO;NO
18114;3;2014;22317419;5.43;40;NO;NO
15723;3;2014;22355151;5.43;40;NO;NO
25082;3;2014;22459653;5.43;60;NO;NO
4557;2;2014;22513705;5.43;10;NO;SI
25099;4;2014;22514529;5.43;60;NO;NO
11286;1;2014;22588235;5.43;30;NO;SI
12682;3;2014;22666477;5.43;20;NO;SI
25235;2;2014;22666941;5.43;30;NO;SI
22475;3;2014;22673109;5.43;30;NO;SI
24237;3;2014;22721296;5.43;40;NO;NO
2492;2;2014;22765499;5.43;40;NO;NO
26087;3;2014;22804608;5.43;10;NO;SI
22475;3;2014;22858407;5.43;30;NO;SI
25818;3;2014;22904641;5.43;30;NO;SI
10313;3;2014;22963141;5.43;10;NO;SI
14454;2;2014;22998663;5.43;50;NO;NO
9631;2;2014;23035785;5.43;40;NO;NO
40024;2;2014;23047852;5.43;40;NO;NO
28;2;2014;23180152;5.43;20;NO;SI
6772;2;2014;23202233;5.43;30;NO;SI
24832;4;2014;23267983;5.43;30;NO;SI
16754;2;2014;23272078;5.43;20;NO;SI
40435;4;2014;23300480;5.43;40;NO;NO
13415;3;2014;23327651;5.43;30;NO;SI
4978;2;2014;23394801;5.43;30;NO;SI
13591;2;2014;23416346;5.43;50;NO;NO
31011;3;2014;23433436;5.43;70;NO;NO
10584;1;2014;23495994;5.43;50;NO;NO
8871;4;2014;23528815;5.43;70;NO;NO
31428;3;2014;23632268;5.43;40;NO;NO
10917;2;2014;23722408;5.43;30;NO;SI
20162;3;2014;23729785;5.43;30;NO;SI
10259;1;2014;23772698;5.43;20;NO;SI
22503;3;2014;23798595;5.43;50;NO;NO
11337;2;2014;23817666;5.43;50;NO;NO
10120;1;2014;23821722;5.43;20;NO;SI
24317;3;2014;23822345;5.43;50;NO;NO
25978;3;2014;23859347;5.43;20;NO;SI
13415;3;2014;23868369;5.43;30;NO;SI
26030;4;2014;23950382;5.43;60;NO;NO
4162;2;2014;23957364;5.43;30;NO;SI
15665;2;2014;23972380;5.43;30;NO;SI
3243;2;2014;23985534;5.43;30;NO;SI
20176;3;2014;24005238;5.43;30;NO;SI
10792;1;2014;24036322;5.43;50;NO;NO
26143;3;2014;24041074;5.43;20;NO;SI
10792;1;2014;24093701;5.43;50;NO;NO
4965;2;2014;24116423;5.43;30;NO;SI
26023;3;2014;24185063;5.43;40;NO;NO
25818;3;2014;24201836;5.43;30;NO;SI
1666;1;2014;24233580;5.43;30;NO;SI
17751;2;2014;24265229;5.43;40;NO;NO
17607;3;2014;24276369;5.43;20;NO;SI
14421;3;2014;24281918;5.43;20;NO;SI
431;3;2014;24314151;5.43;10;NO;SI
13528;3;2014;24350690;5.43;50;NO;NO
25818;3;2014;24388647;5.43;30;NO;SI
25818;3;2014;24394144;5.43;30;NO;SI
22545;3;2014;24445503;5.43;50;NO;NO
14454;2;2014;24489778;5.43;50;NO;NO
25503;3;2014;24545727;5.43;20;NO;SI
14492;3;2014;24610354;5.43;40;NO;NO
25463;3;2014;24683609;5.43;30;NO;SI
25418;3;2014;24730249;5.43;40;NO;NO
22475;3;2014;24823360;5.43;30;NO;SI
24330;3;2014;24856609;5.43;40;NO;NO
22551;3;2014;24909118;5.43;40;NO;NO
26371;3;2014;24916473;5.43;30;NO;SI
25235;2;2014;10329;5.4;30;NO;SI
13592;3;2014;35995;5.4;80;NO;NO
22633;3;2014;41063;5.4;60;NO;NO
16840;3;2014;42692;5.4;30;NO;SI
11136;2;2014;46253;5.4;40;NO;NO
2101;2;2014;48904;5.4;40;NO;NO
31428;3;2014;71002;5.4;40;NO;NO
25818;3;2014;92017;5.4;30;NO;SI
4205;2;2014;94726;5.4;10;NO;SI
11284;1;2014;133554;5.4;30;NO;SI
12750;3;2014;140728;5.4;30;NO;SI
78;2;2014;145067;5.4;30;NO;SI
199;2;2014;175115;5.4;30;NO;SI
24933;4;2014;181595;5.4;30;NO;SI
25557;3;2014;217494;5.4;50;NO;NO
4164;2;2014;223870;5.4;20;NO;SI
532;1;2014;227666;5.4;50;NO;NO
532;1;2014;234187;5.4;50;NO;NO
22388;3;2014;242165;5.4;20;NO;SI
14525;3;2014;266924;5.4;30;NO;SI
9985;1;2014;323488;5.4;30;NO;SI
25938;2;2014;345495;5.4;40;NO;NO
14791;3;2014;357153;5.4;30;NO;SI
2265;2;2014;399143;5.4;70;NO;NO
24237;3;2014;407894;5.4;50;NO;NO
6397;2;2014;421423;5.4;40;NO;NO
1597;3;2014;427653;5.4;10;NO;SI
17607;3;2014;457228;5.4;30;NO;SI
31376;3;2014;464158;5.4;30;NO;SI
24933;4;2014;464497;5.4;30;NO;SI
10749;2;2014;496045;5.4;20;NO;SI
24900;1;2014;504815;5.4;40;NO;NO
12610;2;2014;511403;5.4;20;NO;SI
8763;4;2014;515385;5.4;40;NO;NO
22354;2;2014;522614;5.4;70;NO;NO
9917;3;2014;540432;5.4;30;NO;SI
10398;1;2014;570754;5.4;30;NO;SI
11286;1;2014;589728;5.4;40;NO;NO
8432;1;2014;600446;5.4;30;NO;SI
12042;3;2014;613934;5.4;40;NO;NO
15777;3;2014;620611;5.4;40;NO;NO
11284;1;2014;627476;5.4;30;NO;SI
26023;3;2014;627991;5.4;40;NO;NO
11337;2;2014;637867;5.4;50;NO;NO
26519;3;2014;645538;5.4;40;NO;NO
24900;1;2014;658427;5.4;40;NO;NO
5;2;2014;662541;5.4;30;NO;SI
14525;3;2014;668474;5.4;30;NO;SI
532;1;2014;679619;5.4;50;NO;NO
10727;1;2014;686435;5.4;30;NO;SI
31388;3;2014;705948;5.4;20;NO;SI
40400;3;2014;741910;5.4;50;NO;NO
24876;2;2014;786784;5.4;30;NO;SI
40308;3;2014;804142;5.4;60;NO;NO
14749;3;2014;806125;5.4;30;NO;SI
22545;3;2014;814665;5.4;50;NO;NO
31346;4;2014;841489;5.4;40;NO;NO
20063;3;2014;874217;5.4;40;NO;NO
1884;1;2014;899988;5.4;30;NO;SI
24840;4;2014;912273;5.4;10;NO;SI
26061;3;2014;915202;5.4;20;NO;SI
24763;3;2014;922692;5.4;50;NO;NO
25818;3;2014;933180;5.4;30;NO;SI
11286;1;2014;952708;5.4;40;NO;NO
199;2;2014;995956;5.4;30;NO;SI
22476;2;2014;996655;5.4;50;NO;NO
9726;2;2014;1005431;5.4;30;NO;SI
13186;2;2014;1012903;5.4;30;NO;SI
3538;2;2014;1015024;5.4;40;NO;NO
2132;1;2014;1028955;5.4;30;NO;SI
14852;3;2014;1080524;5.4;50;NO;NO
11344;3;2014;1085262;5.4;30;NO;SI
10604;3;2014;1089075;5.4;30;NO;SI
14307;3;2014;1105592;5.4;30;NO;SI
532;1;2014;1105918;5.4;50;NO;NO
22388;3;2014;1110495;5.4;20;NO;SI
7459;2;2014;1110623;5.4;40;NO;NO
25235;2;2014;1115625;5.4;30;NO;SI
222;1;2014;1137405;5.4;40;NO;NO
6708;2;2014;1162567;5.4;60;NO;NO
25818;3;2014;1169136;5.4;30;NO;SI
5824;2;2014;1193149;5.4;30;NO;SI
13186;2;2014;1196612;5.4;30;NO;SI
31039;3;2014;1197215;5.4;40;NO;NO
3640;5;2014;1205081;5.4;40;NO;NO
9330;3;2014;1214884;5.4;30;NO;SI
10355;3;2014;1228643;5.4;30;NO;SI
17879;3;2014;1230194;5.4;20;NO;SI
19923;3;2014;1247489;5.4;30;NO;SI
397;2;2014;1282435;5.4;40;NO;NO
20063;3;2014;1307867;5.4;40;NO;NO
25322;3;2014;1349158;5.4;30;NO;SI
9330;3;2014;1379282;5.4;30;NO;SI
4162;2;2014;1387900;5.4;30;NO;SI
11284;1;2014;1397086;5.4;30;NO;SI
25818;3;2014;1404199;5.4;30;NO;SI
22551;3;2014;1422696;5.4;40;NO;NO
16754;2;2014;1432017;5.4;20;NO;SI
40321;3;2014;1462539;5.4;30;NO;SI
8928;1;2014;1464631;5.4;40;NO;NO
1414;2;2014;1465992;5.4;50;NO;NO
13186;2;2014;1470250;5.4;30;NO;SI
19993;2;2014;1473752;5.4;30;NO;SI
26112;4;2014;1477253;5.4;40;NO;NO
25448;3;2014;1496066;5.4;30;NO;SI
1206;2;2014;1509389;5.4;40;NO;NO
13176;2;2014;1512636;5.4;20;NO;SI
2934;2;2014;1516436;5.4;20;NO;SI
7325;2;2014;1523143;5.4;40;NO;NO
24237;3;2014;1527148;5.4;50;NO;NO
31192;3;2014;1533787;5.4;30;NO;SI
1206;2;2014;1545805;5.4;40;NO;NO
3313;2;2014;1546437;5.4;30;NO;SI
11685;4;2014;1557683;5.4;40;NO;NO
40308;3;2014;1564589;5.4;60;NO;NO
31346;4;2014;1570278;5.4;40;NO;NO
22230;3;2014;1587015;5.4;30;NO;SI
10892;3;2014;1592627;5.4;10;NO;SI
3003;3;2014;1605655;5.4;20;NO;SI
12870;1;2014;1633870;5.4;30;NO;SI
3205;2;2014;1645738;5.4;40;NO;NO
16414;3;2014;1667232;5.4;40;NO;NO
2731;2;2014;1672663;5.4;70;NO;NO
12870;1;2014;1676940;5.4;30;NO;SI
8432;1;2014;1695344;5.4;30;NO;SI
11344;3;2014;1705671;5.4;30;NO;SI
1206;2;2014;1748718;5.4;40;NO;NO
9330;3;2014;1758909;5.4;30;NO;SI
9330;3;2014;1759096;5.4;30;NO;SI
40115;3;2014;1768229;5.4;30;NO;SI
4661;3;2014;1785402;5.4;30;NO;SI
11234;2;2014;1796257;5.4;40;NO;NO
7509;2;2014;1804956;5.4;40;NO;NO
13415;3;2014;1820522;5.4;30;NO;SI
10962;3;2014;1845484;5.4;20;NO;SI
14232;3;2014;1850681;5.4;40;NO;NO
4559;2;2014;1866498;5.4;30;NO;SI
22355;3;2014;1896263;5.4;40;NO;NO
9617;2;2014;1935961;5.4;40;NO;NO
3173;2;2014;1948470;5.4;30;NO;SI
3656;2;2014;1954014;5.4;60;NO;NO
22307;1;2014;1972186;5.4;40;NO;NO
22482;3;2014;1985275;5.4;20;NO;SI
12935;3;2014;1989490;5.4;20;NO;SI
2731;2;2014;2006348;5.4;70;NO;NO
22473;3;2014;2013743;5.4;40;NO;NO
40311;3;2014;2036584;5.4;40;NO;NO
14759;3;2014;2039699;5.4;20;NO;SI
26515;3;2014;2048864;5.4;40;NO;NO
3909;2;2014;2049775;5.4;50;NO;NO
13415;3;2014;2052742;5.4;30;NO;SI
24241;3;2014;2068534;5.4;50;NO;NO
19993;2;2014;2080044;5.4;30;NO;SI
1206;2;2014;2099520;5.4;40;NO;NO
40282;3;2014;2111085;5.4;60;NO;NO
11284;1;2014;2116903;5.4;30;NO;SI
25054;4;2014;2121321;5.4;50;NO;NO
222;1;2014;2133128;5.4;40;NO;NO
8432;1;2014;2136741;5.4;30;NO;SI
22187;3;2014;2156411;5.4;40;NO;NO
40407;3;2014;2165882;5.4;30;NO;SI
12935;3;2014;2196337;5.4;20;NO;SI
9006;1;2014;2204578;5.4;40;NO;NO
22307;1;2014;2215712;5.4;40;NO;NO
2733;2;2014;2220731;5.4;30;NO;SI
22355;3;2014;2286472;5.4;40;NO;NO
25235;2;2014;2287825;5.4;30;NO;SI
24237;3;2014;2303366;5.4;50;NO;NO
26030;4;2014;2349136;5.4;60;NO;NO
25183;3;2014;2354522;5.4;20;NO;SI
24832;4;2014;2426344;5.4;40;NO;NO
20176;3;2014;2431633;5.4;30;NO;SI
9298;1;2014;2436512;5.4;30;NO;SI
25235;2;2014;2437802;5.4;30;NO;SI
12775;3;2014;2476834;5.4;30;NO;SI
25014;3;2014;2523551;5.4;40;NO;NO
20001;3;2014;2529360;5.4;30;NO;SI
6497;2;2014;2537350;5.4;20;NO;SI
1894;1;2014;2541306;5.4;50;NO;NO
22276;3;2014;2542293;5.4;40;NO;NO
14852;3;2014;2548679;5.4;50;NO;NO
532;1;2014;2554486;5.4;50;NO;NO
22544;2;2014;2560281;5.4;40;NO;NO
12870;1;2014;2589472;5.4;30;NO;SI
1120;2;2014;2603179;5.4;20;NO;SI
24900;1;2014;2603205;5.4;40;NO;NO
7542;2;2014;2606839;5.4;30;NO;SI
26333;1;2014;2638197;5.4;20;NO;SI
31375;3;2014;2638273;5.4;50;NO;NO
22187;3;2014;2647742;5.4;40;NO;NO
17654;2;2014;2654004;5.4;40;NO;NO
31222;3;2014;2676216;5.4;40;NO;NO
2701;2;2014;2729071;5.4;40;NO;NO
16414;3;2014;2731493;5.4;40;NO;NO
4289;2;2014;2737074;5.4;20;NO;SI
10543;1;2014;2742360;5.4;20;NO;SI
14454;2;2014;2751750;5.4;50;NO;NO
40186;3;2014;2752425;5.4;30;NO;SI
14462;3;2014;2757979;5.4;40;NO;NO
25235;2;2014;2812746;5.4;30;NO;SI
25752;3;2014;2831596;5.4;20;NO;SI
11284;1;2014;2841859;5.4;30;NO;SI
1666;1;2014;2845489;5.4;40;NO;NO
25448;3;2014;2872918;5.4;30;NO;SI
7200;2;2014;2883925;5.4;20;NO;SI
2319;2;2014;2932793;5.4;50;NO;NO
12630;3;2014;2935174;5.4;40;NO;NO
1502;1;2014;2938202;5.4;30;NO;SI
11685;4;2014;2945428;5.4;40;NO;NO
6113;3;2014;2982663;5.4;30;NO;SI
25723;3;2014;2996193;5.4;30;NO;SI
26362;3;2014;2998913;5.4;20;NO;SI
22517;2;2014;3027546;5.4;70;NO;NO
24933;4;2014;3029484;5.4;30;NO;SI
25818;3;2014;3049663;5.4;30;NO;SI
6787;2;2014;3058656;5.4;50;NO;NO
5344;2;2014;3066013;5.4;10;NO;SI
25190;4;2014;3076926;5.4;30;NO;SI
26333;1;2014;3090177;5.4;20;NO;SI
40435;4;2014;3091594;5.4;40;NO;NO
8553;2;2014;3099768;5.4;30;NO;SI
222;1;2014;3113265;5.4;40;NO;NO
22604;3;2014;3123230;5.4;60;NO;NO
31346;4;2014;3131787;5.4;40;NO;NO
22475;3;2014;3166267;5.4;40;NO;NO
25818;3;2014;3204324;5.4;30;NO;SI
12766;3;2014;3223942;5.4;80;NO;NO
11284;1;2014;3240048;5.4;30;NO;SI
31039;3;2014;3248902;5.4;40;NO;NO
10584;1;2014;3260302;5.4;50;NO;NO
26219;3;2014;3273521;5.4;30;NO;SI
40429;1;2014;3296063;5.4;30;NO;SI
11811;1;2014;3311555;5.4;60;NO;NO
12750;3;2014;3332025;5.4;30;NO;SI
25237;3;2014;3343450;5.4;30;NO;SI
31011;3;2014;3369387;5.4;70;NO;NO
13445;3;2014;3373234;5.4;20;NO;SI
10398;1;2014;3376183;5.4;30;NO;SI
8432;1;2014;3379548;5.4;30;NO;SI
3315;2;2014;3408557;5.4;40;NO;NO
40076;3;2014;3436015;5.4;40;NO;NO
31047;4;2014;3443585;5.4;70;NO;NO
10398;1;2014;3458226;5.4;30;NO;SI
24241;3;2014;3484288;5.4;50;NO;NO
13591;2;2014;3490903;5.4;50;NO;NO
16820;3;2014;3531987;5.4;30;NO;SI
26023;3;2014;3541406;5.4;40;NO;NO
25448;3;2014;3588662;5.4;30;NO;SI
12610;2;2014;3605069;5.4;20;NO;SI
5600;2;2014;3607347;5.4;40;NO;NO
10584;1;2014;3609347;5.4;50;NO;NO
222;1;2014;3619190;5.4;40;NO;NO
1851;2;2014;3620542;5.4;40;NO;NO
16935;3;2014;3667999;5.4;50;NO;NO
31279;3;2014;3682194;5.4;60;NO;NO
25235;2;2014;3689941;5.4;30;NO;SI
9298;1;2014;3698263;5.4;30;NO;SI
25775;3;2014;3700467;5.4;20;NO;SI
13122;2;2014;3717588;5.4;40;NO;NO
24241;3;2014;3756693;5.4;50;NO;NO
26077;3;2014;3771086;5.4;40;NO;NO
13415;3;2014;3792542;5.4;30;NO;SI
40186;3;2014;3815130;5.4;30;NO;SI
13176;2;2014;3836113;5.4;20;NO;SI
8553;2;2014;3842688;5.4;30;NO;SI
25938;2;2014;3865981;5.4;40;NO;NO
16840;3;2014;3878002;5.4;30;NO;SI
40447;3;2014;3888774;5.4;60;NO;NO
31287;3;2014;3893744;5.4;40;NO;NO
25463;3;2014;3906003;5.4;30;NO;SI
2476;1;2014;3909619;5.4;30;NO;SI
222;1;2014;3929334;5.4;40;NO;NO
22401;3;2014;3950679;5.4;40;NO;NO
13186;2;2014;3960201;5.4;30;NO;SI
11417;2;2014;3961744;5.4;40;NO;NO
532;1;2014;3966742;5.4;50;NO;NO
31044;3;2014;4030334;5.4;40;NO;NO
24896;4;2014;4036357;5.4;20;NO;SI
9985;1;2014;4049206;5.4;30;NO;SI
24900;1;2014;4057126;5.4;40;NO;NO
24237;3;2014;4092457;5.4;50;NO;NO
24754;1;2014;4107216;5.4;40;NO;NO
17829;3;2014;4120218;5.4;30;NO;SI
17607;3;2014;4128244;5.4;30;NO;SI
13122;2;2014;4130824;5.4;40;NO;NO
24445;2;2014;4137736;5.4;30;NO;SI
14454;2;2014;4141228;5.4;50;NO;NO
3317;2;2014;4142274;5.4;50;NO;NO
2909;2;2014;4152040;5.4;10;NO;SI
3173;2;2014;4191031;5.4;30;NO;SI
222;1;2014;4201867;5.4;40;NO;NO
20215;3;2014;4217376;5.4;60;NO;NO
17607;3;2014;4231762;5.4;30;NO;SI
78;2;2014;4238308;5.4;30;NO;SI
10120;1;2014;4240198;5.4;20;NO;SI
199;2;2014;4251714;5.4;30;NO;SI
20044;3;2014;4258003;5.4;40;NO;NO
17701;3;2014;4304274;5.4;30;NO;SI
10584;1;2014;4309593;5.4;50;NO;NO
222;1;2014;4321379;5.4;40;NO;NO
10604;3;2014;4327983;5.4;30;NO;SI
17701;3;2014;4364417;5.4;30;NO;SI
25235;2;2014;4365583;5.4;30;NO;SI
8839;2;2014;4390046;5.4;30;NO;SI
12834;4;2014;4399280;5.4;10;NO;SI
26333;1;2014;4419509;5.4;20;NO;SI
25752;3;2014;4450407;5.4;20;NO;SI
12332;2;2014;4454437;5.4;40;NO;NO
26333;1;2014;4470867;5.4;20;NO;SI
12294;4;2014;4492835;5.4;60;NO;NO
13176;2;2014;4500185;5.4;20;NO;SI
25235;2;2014;4527160;5.4;30;NO;SI
25418;3;2014;4532948;5.4;40;NO;NO
3165;2;2014;4552840;5.4;30;NO;SI
25174;3;2014;4562112;5.4;30;NO;SI
11465;3;2014;4565149;5.4;20;NO;SI
8491;2;2014;4572913;5.4;40;NO;NO
532;1;2014;4613942;5.4;50;NO;NO
11344;3;2014;4628070;5.4;30;NO;SI
26023;3;2014;4654816;5.4;40;NO;NO
17607;3;2014;4666943;5.4;30;NO;SI
26054;3;2014;4684991;5.4;10;NO;SI
6027;2;2014;4698328;5.4;70;NO;NO
14389;3;2014;4704128;5.4;30;NO;SI
11286;1;2014;4734456;5.4;40;NO;NO
40321;3;2014;4747740;5.4;30;NO;SI
20244;3;2014;4760611;5.4;50;NO;NO
12686;3;2014;4760881;5.4;50;NO;NO
25775;3;2014;4761708;5.4;20;NO;SI
8430;1;2014;4774846;5.4;60;NO;NO
532;1;2014;4776799;5.4;50;NO;NO
4661;3;2014;4824113;5.4;30;NO;SI
845;2;2014;4852873;5.4;50;NO;NO
4263;3;2014;4860750;5.4;40;NO;NO
22503;3;2014;4875143;5.4;60;NO;NO
25818;3;2014;4886896;5.4;30;NO;SI
11286;1;2014;4908776;5.4;40;NO;NO
22195;3;2014;4912095;5.4;70;NO;NO
20176;3;2014;4976575;5.4;30;NO;SI
14852;3;2014;5014413;5.4;50;NO;NO
26062;3;2014;5015478;5.4;50;NO;NO
24926;3;2014;5031322;5.4;30;NO;SI
24911;3;2014;5033170;5.4;20;NO;SI
14417;3;2014;5033536;5.4;20;NO;SI
25271;1;2014;5068535;5.4;30;NO;SI
1422;2;2014;5083865;5.4;20;NO;SI
40024;2;2014;5089872;5.4;50;NO;NO
25735;3;2014;5092114;5.4;30;NO;SI
17810;3;2014;5106191;5.4;60;NO;NO
22660;3;2014;5117638;5.4;30;NO;SI
25633;3;2014;5119739;5.4;20;NO;SI
26030;4;2014;5126213;5.4;60;NO;NO
4558;2;2014;5132988;5.4;50;NO;NO
17829;3;2014;5163273;5.4;30;NO;SI
12610;2;2014;5206314;5.4;20;NO;SI
22405;3;2014;5217611;5.4;30;NO;SI
222;1;2014;5217836;5.4;40;NO;NO
15777;3;2014;5220701;5.4;40;NO;NO
15759;2;2014;5221747;5.4;30;NO;SI
17658;4;2014;5254978;5.4;30;NO;SI
10259;1;2014;5308512;5.4;20;NO;SI
8427;1;2014;5312627;5.4;50;NO;NO
13584;3;2014;5317877;5.4;30;NO;SI
22307;1;2014;5332304;5.4;40;NO;NO
20214;3;2014;5342577;5.4;30;NO;SI
2572;2;2014;5357448;5.4;70;NO;NO
17829;3;2014;5364198;5.4;30;NO;SI
25502;3;2014;5368260;5.4;20;NO;SI
13176;2;2014;5407450;5.4;20;NO;SI
31375;3;2014;5407996;5.4;50;NO;NO
14208;2;2014;5426087;5.4;30;NO;SI
18054;3;2014;5444481;5.4;20;NO;SI
4163;2;2014;5453919;5.4;40;NO;NO
12682;3;2014;5493113;5.4;20;NO;SI
10569;1;2014;5535037;5.4;10;NO;SI
13584;3;2014;5549394;5.4;30;NO;SI
7200;2;2014;5550798;5.4;20;NO;SI
10555;2;2014;5554906;5.4;20;NO;SI
2751;2;2014;5555447;5.4;60;NO;NO
26531;3;2014;5555694;5.4;20;NO;SI
12870;1;2014;5580270;5.4;30;NO;SI
40447;3;2014;5585154;5.4;60;NO;NO
2939;2;2014;5587575;5.4;20;NO;SI
11286;1;2014;5633612;5.4;40;NO;NO
26030;4;2014;5634888;5.4;60;NO;NO
2733;2;2014;5656192;5.4;30;NO;SI
13592;3;2014;5660983;5.4;80;NO;NO
6253;3;2014;5670699;5.4;40;NO;NO
26143;3;2014;5671935;5.4;30;NO;SI
17829;3;2014;5679122;5.4;30;NO;SI
20151;3;2014;5685419;5.4;60;NO;NO
665;2;2014;5701418;5.4;40;NO;NO
5824;2;2014;5702825;5.4;30;NO;SI
4269;3;2014;5702852;5.4;30;NO;SI
24761;4;2014;5725007;5.4;70;NO;NO
4969;3;2014;5757951;5.4;10;NO;SI
31279;3;2014;5793297;5.4;60;NO;NO
8554;2;2014;5808340;5.4;30;NO;SI
8928;1;2014;5828222;5.4;40;NO;NO
20066;3;2014;5841983;5.4;40;NO;NO
26030;4;2014;5843838;5.4;60;NO;NO
31034;3;2014;5850158;5.4;30;NO;SI
14545;3;2014;5855060;5.4;30;NO;SI
40407;3;2014;5857851;5.4;30;NO;SI
22187;3;2014;5917751;5.4;40;NO;NO
3396;2;2014;5928072;5.4;40;NO;NO
17796;3;2014;5960517;5.4;20;NO;SI
16652;3;2014;6002442;5.4;60;NO;NO
19923;3;2014;6013033;5.4;30;NO;SI
14592;3;2014;6067635;5.4;30;NO;SI
8502;5;2014;6072751;5.4;10;NO;SI
5600;2;2014;6085745;5.4;40;NO;NO
10398;1;2014;6094746;5.4;30;NO;SI
2973;2;2014;6110377;5.4;20;NO;SI
22397;3;2014;6185198;5.4;20;NO;SI
40186;3;2014;6191006;5.4;30;NO;SI
8491;2;2014;6224105;5.4;40;NO;NO
8587;2;2014;6247468;5.4;30;NO;SI
12935;3;2014;6252473;5.4;20;NO;SI
532;1;2014;6257583;5.4;50;NO;NO
25978;3;2014;6280123;5.4;20;NO;SI
17795;3;2014;6314594;5.4;30;NO;SI
7200;2;2014;6379678;5.4;20;NO;SI
22544;2;2014;6381798;5.4;40;NO;NO
16799;3;2014;6382542;5.4;50;NO;NO
20012;3;2014;6391784;5.4;50;NO;NO
25237;3;2014;6407884;5.4;30;NO;SI
15574;2;2014;6467213;5.4;30;NO;SI
25818;3;2014;6467217;5.4;30;NO;SI
1206;2;2014;6506532;5.4;40;NO;NO
10917;2;2014;6510699;5.4;30;NO;SI
2635;2;2014;6513086;5.4;20;NO;SI
1206;2;2014;6541927;5.4;40;NO;NO
18241;3;2014;6551881;5.4;30;NO;SI
11286;1;2014;6554062;5.4;40;NO;NO
10460;1;2014;6558159;5.4;20;NO;SI
25082;3;2014;6562868;5.4;60;NO;NO
25174;3;2014;6575641;5.4;30;NO;SI
9985;1;2014;6604746;5.4;30;NO;SI
4166;2;2014;6610106;5.4;10;NO;SI
26030;4;2014;6625512;5.4;60;NO;NO
280;1;2014;6659255;5.4;40;NO;NO
20044;3;2014;6664131;5.4;40;NO;NO
15657;3;2014;6666214;5.4;40;NO;NO
25235;2;2014;6691034;5.4;30;NO;SI
12146;1;2014;6743513;5.4;30;NO;SI
392;3;2014;6748928;5.4;40;NO;NO
10555;2;2014;6781024;5.4;20;NO;SI
22485;3;2014;6794303;5.4;40;NO;NO
25448;3;2014;6808274;5.4;30;NO;SI
12505;3;2014;6818957;5.4;40;NO;NO
13122;2;2014;6853696;5.4;40;NO;NO
10905;1;2014;6871631;5.4;30;NO;SI
611;2;2014;6888967;5.4;30;NO;SI
40206;3;2014;6896371;5.4;50;NO;NO
7459;2;2014;6904788;5.4;40;NO;NO
286;1;2014;6915352;5.4;40;NO;NO
78;2;2014;6919167;5.4;30;NO;SI
24754;1;2014;6931649;5.4;40;NO;NO
8553;2;2014;6949938;5.4;30;NO;SI
1194;2;2014;6963304;5.4;30;NO;SI
31163;3;2014;6965633;5.4;10;NO;SI
24896;4;2014;6966637;5.4;20;NO;SI
14761;3;2014;6968082;5.4;70;NO;NO
22466;3;2014;6997645;5.4;40;NO;NO
8487;2;2014;7021763;5.4;20;NO;SI
26201;3;2014;7052855;5.4;30;NO;SI
17701;3;2014;7084746;5.4;30;NO;SI
26286;3;2014;7109244;5.4;40;NO;NO
7240;2;2014;7113092;5.4;50;NO;NO
16957;3;2014;7130222;5.4;40;NO;NO
4263;3;2014;7133497;5.4;40;NO;NO
5824;2;2014;7158155;5.4;30;NO;SI
25739;3;2014;7170733;5.4;20;NO;SI
12682;3;2014;7188169;5.4;20;NO;SI
40407;3;2014;7194503;5.4;30;NO;SI
9726;2;2014;7215529;5.4;30;NO;SI
4661;3;2014;7222392;5.4;30;NO;SI
40406;3;2014;7253549;5.4;30;NO;SI
1206;2;2014;7289430;5.4;40;NO;NO
20214;3;2014;7302258;5.4;30;NO;SI
22188;3;2014;7322856;5.4;20;NO;SI
25736;3;2014;7351032;5.4;20;NO;SI
14545;3;2014;7358785;5.4;30;NO;SI
11591;2;2014;7358848;5.4;10;NO;SI
14225;3;2014;7370625;5.4;20;NO;SI
40008;3;2014;7374851;5.4;50;NO;NO
5824;2;2014;7430800;5.4;30;NO;SI
4557;2;2014;7490805;5.4;20;NO;SI
14545;3;2014;7502103;5.4;30;NO;SI
10128;1;2014;7502316;5.4;30;NO;SI
4165;2;2014;7505824;5.4;30;NO;SI
12146;1;2014;7507494;5.4;30;NO;SI
40407;3;2014;7514710;5.4;30;NO;SI
4165;2;2014;7537616;5.4;30;NO;SI
17726;3;2014;7566346;5.4;10;NO;SI
26333;1;2014;7570187;5.4;20;NO;SI
40206;3;2014;7576489;5.4;50;NO;NO
6772;2;2014;7591271;5.4;30;NO;SI
7200;2;2014;7608356;5.4;20;NO;SI
17607;3;2014;7609950;5.4;30;NO;SI
